detected,status,numberOfTestsRun,sourceFile,mutatedClass,mutatedMethod,methodDescription,lineNumber,mutator,indexes,blocks,killingTest,description,project,version,target_mode,source_xml,local_index,killed,mutant_id
True,KILLED,5,StringUtils.java,org.apache.commons.lang3.StringUtils,replace,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;I)Ljava/lang/String;,4387,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeCsvWriter(org.apache.commons.lang3.StringEscapeUtilsTest),Replaced integer addition with subtraction,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,956,True,Lang_6f_full_956
False,SURVIVED,7,FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TimeZoneDisplayKey,hashCode,()I,1240,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,,Replaced integer addition with subtraction,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9560,False,Lang_6f_full_9560
False,SURVIVED,7,FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TimeZoneDisplayKey,hashCode,()I,1240,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,,Replaced integer multiplication with division,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9561,False,Lang_6f_full_9561
True,KILLED,1,FormatCache.java,org.apache.commons.lang3.time.FormatCache,getInstance,(Ljava/lang/String;Ljava/util/TimeZone;Ljava/util/Locale;)Ljava/text/Format;,70,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testPatternMatches(org.apache.commons.lang3.time.FastDateFormat_ParserTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9567,True,Lang_6f_full_9567
False,SURVIVED,1,EntityArrays.java,org.apache.commons.lang3.text.translate.EntityArrays,BASIC_UNESCAPE,()[[Ljava/lang/String;,370,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,,replaced return value with null for org/apache/commons/lang3/text/translate/EntityArrays::BASIC_UNESCAPE,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9581,False,Lang_6f_full_9581
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,replace,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;I)Ljava/lang/String;,4375,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.StringUtilsTest.testReplaceOnce_StringStringString(org.apache.commons.lang3.StringUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,959,True,Lang_6f_full_959
False,SURVIVED,1,EntityArrays.java,org.apache.commons.lang3.text.translate.EntityArrays,invert,([[Ljava/lang/String;)[[Ljava/lang/String;,422,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,,replaced return value with null for org/apache/commons/lang3/text/translate/EntityArrays::invert,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9590,False,Lang_6f_full_9590
True,KILLED,1,MutableObject.java,org.apache.commons.lang3.mutable.MutableObject,equals,(Ljava/lang/Object;)Z,99,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.mutable.MutableObjectTest.testEquals(org.apache.commons.lang3.mutable.MutableObjectTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9593,True,Lang_6f_full_9593
True,KILLED,1,StringEscapeUtils.java,org.apache.commons.lang3.StringEscapeUtils,escapeCsv,(Ljava/lang/String;)Ljava/lang/String;,556,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,,,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeCsvString(org.apache.commons.lang3.StringEscapeUtilsTest),"replaced return value with """" for org/apache/commons/lang3/StringEscapeUtils::escapeCsv",Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9604,True,Lang_6f_full_9604
True,KILLED,1,StringEscapeUtils.java,org.apache.commons.lang3.StringEscapeUtils,escapeHtml4,(Ljava/lang/String;)Ljava/lang/String;,433,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,,,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeHtmlVersions(org.apache.commons.lang3.StringEscapeUtilsTest),"replaced return value with """" for org/apache/commons/lang3/StringEscapeUtils::escapeHtml4",Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9607,True,Lang_6f_full_9607
True,KILLED,1,StringEscapeUtils.java,org.apache.commons.lang3.StringEscapeUtils,unescapeJava,(Ljava/lang/String;)Ljava/lang/String;,383,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,,,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeJava(org.apache.commons.lang3.StringEscapeUtilsTest),"replaced return value with """" for org/apache/commons/lang3/StringEscapeUtils::unescapeJava",Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9614,True,Lang_6f_full_9614
True,KILLED,1,StringEscapeUtils.java,org.apache.commons.lang3.StringEscapeUtils$CsvUnescaper,translate,(Ljava/lang/CharSequence;ILjava/io/Writer;)I,283,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeCsvWriter(org.apache.commons.lang3.StringEscapeUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9630,True,Lang_6f_full_9630
True,KILLED,3,EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,<init>,(Ljava/lang/Class;Ljava/lang/ClassLoader;)V,144,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,,,org.apache.commons.lang3.event.EventListenerSupportTest.testGetListeners(org.apache.commons.lang3.event.EventListenerSupportTest),removed call to org/apache/commons/lang3/event/EventListenerSupport::initializeTransientFields,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9639,True,Lang_6f_full_9639
True,KILLED,1,EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,writeObject,(Ljava/io/ObjectOutputStream;)V,238,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,,,org.apache.commons.lang3.event.EventListenerSupportTest.testSerialization(org.apache.commons.lang3.event.EventListenerSupportTest),removed call to java/io/ObjectOutputStream::writeObject,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9648,True,Lang_6f_full_9648
True,KILLED,1,ConstantInitializer.java,org.apache.commons.lang3.concurrent.ConstantInitializer,get,()Ljava/lang/Object;,81,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.concurrent.ConstantInitializerTest.testGet(org.apache.commons.lang3.concurrent.ConstantInitializerTest),replaced return value with null for org/apache/commons/lang3/concurrent/ConstantInitializer::get,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9655,True,Lang_6f_full_9655
True,KILLED,1,BasicThreadFactory.java,org.apache.commons.lang3.concurrent.BasicThreadFactory$Builder,wrappedFactory,(Ljava/util/concurrent/ThreadFactory;)Lorg/apache/commons/lang3/concurrent/BasicThreadFactory$Builder;,289,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.concurrent.BasicThreadFactoryTest.testNewThreadNoPriority(org.apache.commons.lang3.concurrent.BasicThreadFactoryTest),replaced return value with null for org/apache/commons/lang3/concurrent/BasicThreadFactory$Builder::wrappedFactory,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9668,True,Lang_6f_full_9668
True,KILLED,2,MultiBackgroundInitializer.java,org.apache.commons.lang3.concurrent.MultiBackgroundInitializer$MultiBackgroundInitializerResults,checkName,(Ljava/lang/String;)Lorg/apache/commons/lang3/concurrent/BackgroundInitializer;,349,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest.testResultGetInitializerUnknown(org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest),replaced return value with null for org/apache/commons/lang3/concurrent/MultiBackgroundInitializer$MultiBackgroundInitializerResults::checkName,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9680,True,Lang_6f_full_9680
True,KILLED,3,ContextedException.java,org.apache.commons.lang3.exception.ContextedException,<init>,(Ljava/lang/String;Ljava/lang/Throwable;Lorg/apache/commons/lang3/exception/ExceptionContext;)V,147,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.exception.ContextedExceptionTest.testNullExceptionPassing(org.apache.commons.lang3.exception.ContextedExceptionTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9689,True,Lang_6f_full_9689
True,KILLED,2,FastDateParser.java,org.apache.commons.lang3.time.FastDateParser$TimeZoneStrategy,<init>,(Ljava/util/Locale;)V,682,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.time.FastDateParserTest.testLocaleMatches(org.apache.commons.lang3.time.FastDateParserTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9700,True,Lang_6f_full_9700
True,KILLED,1,StringEscapeUtils.java,org.apache.commons.lang3.StringEscapeUtils$CsvEscaper,translate,(Ljava/lang/CharSequence;ILjava/io/Writer;)I,165,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,,,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeCsvWriter(org.apache.commons.lang3.StringEscapeUtilsTest),removed call to java/io/Writer::write,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9749,True,Lang_6f_full_9749
True,KILLED,4,FormatCache.java,org.apache.commons.lang3.time.FormatCache$MultipartKey,equals,(Ljava/lang/Object;)Z,191,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,,,org.apache.commons.lang3.time.FastDateFormatTest.test_getInstance(org.apache.commons.lang3.time.FastDateFormatTest),replaced boolean return with false for org/apache/commons/lang3/time/FormatCache$MultipartKey::equals,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9758,True,Lang_6f_full_9758
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,replaceChars,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,4751,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,org.apache.commons.lang3.StringUtilsTest.testReplaceChars_StringStringString(org.apache.commons.lang3.StringUtilsTest),changed conditional boundary,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,976,True,Lang_6f_full_976
True,KILLED,1,EventUtils.java,org.apache.commons.lang3.event.EventUtils$EventBindingInvocationHandler,hasMatchingParametersMethod,(Ljava/lang/reflect/Method;)Z,128,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.event.EventUtilsTest.testBindEventsToMethodWithEvent(org.apache.commons.lang3.event.EventUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9772,True,Lang_6f_full_9772
False,SURVIVED,1,EventUtils.java,org.apache.commons.lang3.event.EventUtils$EventBindingInvocationHandler,invoke,(Ljava/lang/Object;Ljava/lang/reflect/Method;[Ljava/lang/Object;)Ljava/lang/Object;,113,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,,replaced return value with null for org/apache/commons/lang3/event/EventUtils$EventBindingInvocationHandler::invoke,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9777,False,Lang_6f_full_9777
False,SURVIVED,2,EventUtils.java,org.apache.commons.lang3.event.EventUtils$EventBindingInvocationHandler,invoke,(Ljava/lang/Object;Ljava/lang/reflect/Method;[Ljava/lang/Object;)Ljava/lang/Object;,115,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,,replaced return value with null for org/apache/commons/lang3/event/EventUtils$EventBindingInvocationHandler::invoke,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9778,False,Lang_6f_full_9778
False,NO_COVERAGE,0,FastDateParser.java,org.apache.commons.lang3.time.FastDateParser$TextStrategy,setCalendar,(Lorg/apache/commons/lang3/time/FastDateParser;Ljava/util/Calendar;Ljava/lang/String;)V,592,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,,,,Replaced integer subtraction with addition,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9782,False,Lang_6f_full_9782
False,NO_COVERAGE,0,IDKey.java,org.apache.commons.lang3.builder.IDKey,equals,(Ljava/lang/Object;)Z,65,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,,,,replaced boolean return with true for org/apache/commons/lang3/builder/IDKey::equals,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9789,False,Lang_6f_full_9789
True,KILLED,1,ConcurrentUtils.java,org.apache.commons.lang3.concurrent.ConcurrentUtils$ConstantFuture,get,()Ljava/lang/Object;,360,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,,,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest.testConstantFuture_Integer(org.apache.commons.lang3.concurrent.ConcurrentUtilsTest),replaced return value with null for org/apache/commons/lang3/concurrent/ConcurrentUtils$ConstantFuture::get,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9818,True,Lang_6f_full_9818
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,replaceChars,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,4751,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.StringUtilsTest.testReplaceChars_StringStringString(org.apache.commons.lang3.StringUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,982,True,Lang_6f_full_982
True,KILLED,1,StrLookup.java,org.apache.commons.lang3.text.StrLookup$MapStrLookup,lookup,(Ljava/lang/String;)Ljava/lang/String;,163,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,,,org.apache.commons.lang3.text.StrLookupTest.testNoneLookup(org.apache.commons.lang3.text.StrLookupTest),"replaced return value with """" for org/apache/commons/lang3/text/StrLookup$MapStrLookup::lookup",Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9824,True,Lang_6f_full_9824
False,NO_COVERAGE,0,FastDatePrinter.java,org.apache.commons.lang3.time.FastDatePrinter$TwentyFourHourField,appendTo,(Ljava/lang/StringBuffer;I)V,1072,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,,,,removed call to org/apache/commons/lang3/time/FastDatePrinter$NumberRule::appendTo,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9827,False,Lang_6f_full_9827
True,KILLED,1,StringUtils.java,org.apache.commons.lang3.StringUtils,replaceChars,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,4758,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,org.apache.commons.lang3.StringUtilsTest.testReplaceChars_StringStringString(org.apache.commons.lang3.StringUtilsTest),negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,983,True,Lang_6f_full_983
True,KILLED,1,CharEncoding.java,org.apache.commons.lang3.CharEncoding,isSupported,(Ljava/lang/String;)Z,99,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,,,org.apache.commons.lang3.CharEncodingTest.testSupported(org.apache.commons.lang3.CharEncodingTest),replaced boolean return with false for org/apache/commons/lang3/CharEncoding::isSupported,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9833,True,Lang_6f_full_9833
False,SURVIVED,1,ToStringStyle.java,org.apache.commons.lang3.builder.ToStringStyle$MultiLineToStringStyle,<init>,()V,2263,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,,,,removed call to org/apache/commons/lang3/builder/ToStringStyle$MultiLineToStringStyle::setContentStart,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9842,False,Lang_6f_full_9842
True,KILLED,5,BackgroundInitializer.java,org.apache.commons.lang3.concurrent.BackgroundInitializer$InitializationTask,call,()Ljava/lang/Object;,330,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,,,org.apache.commons.lang3.concurrent.BackgroundInitializerTest.testInitializeTempExecutor(org.apache.commons.lang3.concurrent.BackgroundInitializerTest),removed call to java/util/concurrent/ExecutorService::shutdown,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9887,True,Lang_6f_full_9887
False,SURVIVED,3,AtomicInitializer.java,org.apache.commons.lang3.concurrent.AtomicInitializer,get,()Ljava/lang/Object;,86,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,,,,negated conditional,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9899,False,Lang_6f_full_9899
True,TIMED_OUT,0,FastDateParser.java,org.apache.commons.lang3.time.FastDateParser$1,setCalendar,(Lorg/apache/commons/lang3/time/FastDateParser;Ljava/util/Calendar;Ljava/lang/String;)V,661,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,,,,changed conditional boundary,Lang,6f,full,/kaggle/working/results_full20/pit_reports/Lang_6f/pit-reports/mutations.xml,9901,False,Lang_6f_full_9901
