mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
JacksonCore_4f_mutant_12,JacksonCore,4f,com.fasterxml.jackson.core.util.TextBuffer,append,476,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int max = curr.length - _currentSize;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  473: 
  474:         // Room in current segment?
  475:         char[] curr = _currentSegment;
>>476:         int max = curr.length - _currentSize;
  477:         if (max >= len) {
  478:             str.getChars(offset, offset+len, curr, _currentSize);
  479:             _currentSize += len;",2026
JacksonCore_3f_mutant_496,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,1913,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,currQuad = (currQuad << 8) | (0x80 | ((ch >> 6) & 0x3f));,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1910:                             currQuad = 0;
  1911:                             currQuadBytes = 0;
  1912:                         }
>>1913:                         currQuad = (currQuad << 8) | (0x80 | ((ch >> 6) & 0x3f));
  1914:                         ++currQuadBytes;
  1915:                     }
  1916:                     // And same last byte in both cases, gets output below:",2026
JacksonCore_1f_mutant_290,JacksonCore,1f,com.fasterxml.jackson.core.util.TextBuffer,contentsAsString,339,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputLen < 1) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  336:             } else {
  337:                 // Do we use shared array?
  338:                 if (_inputStart >= 0) {
>>339:                     if (_inputLen < 1) {
  340:                         return (_resultString = """");
  341:                     }
  342:                     _resultString = new String(_inputBuffer, _inputStart, _inputLen);",2026
JacksonCore_10f_mutant_195,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,_verifyLongName,739,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (q[ix++] != hashArea[spillOffset++]) return false;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  736:         case 5:
  737:             if (q[ix++] != hashArea[spillOffset++]) return false;
  738:         case 4: // always at least 4
>>739:             if (q[ix++] != hashArea[spillOffset++]) return false;
  740:             if (q[ix++] != hashArea[spillOffset++]) return false;
  741:             if (q[ix++] != hashArea[spillOffset++]) return false;
  742:             if (q[ix++] != hashArea[spillOffset++]) return false;",2026
JacksonCore_9f_mutant_2072,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parseFloat,927,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"return _parseNumber2(neg, startPtr);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,"  924:         if (ch == 'e' || ch == 'E') { // and/or exponent
  925:             if (ptr >= inputLen) {
  926:                 _inputPtr = startPtr;
>>927:                 return _parseNumber2(neg, startPtr);
  928:             }
  929:             // Sign indicator?
  930:             ch = (int) _inputBuffer[ptr++];",2026
JacksonCore_10f_mutant_78,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,_findSecondary,634,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (len == 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  631:             if ((q1 == hashArea[offset]) && (1 == len)) {
  632:                 return _names[offset >> 2];
  633:             }
>>634:             if (len == 0) {
  635:                 return null;
  636:             }
  637:         }",2026
Csv_8f_mutant_68,Csv,8f,org.apache.commons.csv.CSVFormat,hashCode,532,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,result = prime * result + ((commentStart == null) ? 0 : commentStart.hashCode());,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  529:         result = prime * result + delimiter;
  530:         result = prime * result + ((quotePolicy == null) ? 0 : quotePolicy.hashCode());
  531:         result = prime * result + ((quoteChar == null) ? 0 : quoteChar.hashCode());
>>532:         result = prime * result + ((commentStart == null) ? 0 : commentStart.hashCode());
  533:         result = prime * result + ((escape == null) ? 0 : escape.hashCode());
  534:         result = prime * result + ((nullString == null) ? 0 : nullString.hashCode());
  535:         result = prime * result + (ignoreSurroundingSpaces ? 1231 : 1237);",2026
JacksonCore_2f_mutant_1722,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parseAposName,1357,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,_inputPtr = ptr+1; // to skip the quote,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1354:                 int ch = _inputBuffer[ptr];
  1355:                 if (ch == '\'') {
  1356:                     int start = _inputPtr;
>>1357:                     _inputPtr = ptr+1; // to skip the quote
  1358:                     return _symbols.findSymbol(_inputBuffer, start, ptr - start, hash);
  1359:                 }
  1360:                 if (ch < maxCode && codes[ch] != 0) {",2026
Codec_8f_mutant_199,Codec,8f,org.apache.commons.codec.binary.Base64,getEncodeLength,946,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,len += chunkSeparator.length;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  943:             boolean lenChunksPerfectly = len % chunkSize == 0;
  944:             len += (len / chunkSize) * chunkSeparator.length;
  945:             if (!lenChunksPerfectly) {
>>946:                 len += chunkSeparator.length;
  947:             }
  948:         }
  949:         return len;",2026
JacksonCore_2f_mutant_937,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipUtf8_4,3041,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"_reportInvalidOther(d & 0xFF, _inputPtr);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3038:         }
  3039:         d = (int) _inputBuffer[_inputPtr++];
  3040:         if ((d & 0xC0) != 0x080) {
>>3041:             _reportInvalidOther(d & 0xFF, _inputPtr);
  3042:         }
  3043:         if (_inputPtr >= _inputEnd) {
  3044:             loadMoreGuaranteed();",2026
Codec_5f_mutant_256,Codec,5f,org.apache.commons.codec.binary.Base64,toIntegerBytes,1049,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if ((bigInt.bitLength() % 8) == 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1046:         int len = bigBytes.length;
  1047: 
  1048:         // if bigInt is exactly byte-aligned, just skip signbit in copy
>>1049:         if ((bigInt.bitLength() % 8) == 0) {
  1050:             startSrc = 1;
  1051:             len--;
  1052:         }",2026
JacksonCore_2f_mutant_576,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseFloat,1365,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (outPtr >= outBuf.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1362: 
  1363:         int expLen = 0;
  1364:         if (c == 'e' || c == 'E') { // exponent?
>>1365:             if (outPtr >= outBuf.length) {
  1366:                 outBuf = _textBuffer.finishCurrentSegment();
  1367:                 outPtr = 0;
  1368:             }",2026
Codec_3f_mutant_220,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleCH,367,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"} else if (conditionCH0(value, index)) {",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  364:         if (index > 0 && contains(value, index, 4, ""CHAE"")) {   // Michael
  365:             result.append('K', 'X');
  366:             return index + 2;
>>367:         } else if (conditionCH0(value, index)) {
  368:             //-- Greek roots (""chemistry"", ""chorus"", etc.) --//
  369:             result.append('K');
  370:             return index + 2;",2026
JacksonCore_2f_mutant_1787,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parseNumber,864,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,ch = _inputBuffer[ptr++];,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,"  861:                 if (ptr >= _inputEnd) {
  862:                     break dummy_loop;
  863:                 }
>>864:                 ch = _inputBuffer[ptr++];
  865:                 // First check: must have a digit to follow minus sign
  866:                 if (ch > INT_9 || ch < INT_0) {
  867:                     _inputPtr = ptr;",2026
JacksonCore_3f_mutant_746,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_readBinary,488,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_inputPtr >= _inputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  485:             // first, we'll skip preceding white space, if any
  486:             int ch;
  487:             do {
>>488:                 if (_inputPtr >= _inputEnd) {
  489:                     loadMoreGuaranteed();
  490:                 }
  491:                 ch = (int) _inputBuffer[_inputPtr++] & 0xFF;",2026
JacksonCore_9f_mutant_26,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3546,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,ch = _inputBuffer[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3543:             if (_inputPtr >= _inputEnd) {
  3544:                 loadMoreGuaranteed();
  3545:             }
>>3546:             ch = _inputBuffer[_inputPtr++] & 0xFF;
  3547:             bits = b64variant.decodeBase64Char(ch);
  3548: 
  3549:             // First branch: can get padding (-> 1 byte)",2026
JacksonCore_2f_mutant_1662,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_handleOddName2,1494,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (outPtr >= outBuf.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1491:             outBuf[outPtr++] = c;
  1492: 
  1493:             // Need more room?
>>1494:             if (outPtr >= outBuf.length) {
  1495:                 outBuf = _textBuffer.finishCurrentSegment();
  1496:                 outPtr = 0;
  1497:             }",2026
JacksonCore_10f_mutant_496,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,toString,459,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"pri, sec, tert, spill, total, (pri+sec+tert+spill), total);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  456:         int total = totalCount();
  457:         return String.format(""[%s: size=%d, hashSize=%d, %d/%d/%d/%d pri/sec/ter/spill (=%s), total:%d]"",
  458:                 getClass().getName(), _count, _hashSize,
>>459:                 pri, sec, tert, spill, total, (pri+sec+tert+spill), total);
  460:     }
  461: 
  462:     /*",2026
Codec_3f_mutant_558,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleZ,793,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,result.append('J');,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  790:                         boolean slavoGermanic) {
  791:         if (charAt(value, index + 1) == 'H') {
  792:             //-- Chinese pinyin e.g. ""zhao"" or Angelina ""Zhang"" --//
>>793:             result.append('J');
  794:             index += 2;
  795:         } else {
  796:             if (contains(value, index + 1, 2, ""ZO"", ""ZI"", ""ZA"") || (slavoGermanic && (index > 0 && charAt(value, index - 1) != 'T'))) {",2026
JacksonCore_9f_mutant_908,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipColon2,2992,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int i = _inputBuffer[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2989:     private final int _skipColon2(boolean gotColon) throws IOException
  2990:     {
  2991:         while (_inputPtr < _inputEnd || loadMore()) {
>>2992:             int i = _inputBuffer[_inputPtr++] & 0xFF;
  2993: 
  2994:             if (i > INT_SPACE) {
  2995:                 if (i == INT_SLASH) {",2026
JacksonCore_4f_mutant_93,JacksonCore,4f,com.fasterxml.jackson.core.util.TextBuffer,expand,671,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int newLen = oldLen + (oldLen >> 1);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  668:         int oldLen = curr.length;
  669: 
  670:         // Let's grow segments by 50% minimum
>>671:         int newLen = oldLen + (oldLen >> 1);
  672:         if (newLen < MIN_SEGMENT_LEN) {
  673:             newLen = MIN_SEGMENT_LEN;
  674:         } else if (newLen > MAX_SEGMENT_LEN) {",2026
Codec_9f_mutant_91,Codec,9f,org.apache.commons.codec.binary.Base64,encode,948,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (pArray == null || pArray.length == 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  945:      */
  946:     public byte[] encode(byte[] pArray) {
  947:         reset();
>>948:         if (pArray == null || pArray.length == 0) {
  949:             return pArray;
  950:         }
  951:         encode(pArray, 0, pArray.length);",2026
JacksonCore_9f_mutant_20,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeBase64,3516,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,ch = (int) _inputBuffer[_inputPtr++] & 0xFF;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3513:                 if (_inputPtr >= _inputEnd) {
  3514:                     loadMoreGuaranteed();
  3515:                 }
>>3516:                 ch = (int) _inputBuffer[_inputPtr++] & 0xFF;
  3517:             } while (ch <= INT_SPACE);
  3518:             int bits = b64variant.decodeBase64Char(ch);
  3519:             if (bits < 0) { // reached the end, fair and square?",2026
JacksonCore_2f_mutant_518,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseAposName,1912,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (qlen >= quads.length) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1909:                 ++currQuadBytes;
  1910:                 currQuad = (currQuad << 8) | ch;
  1911:             } else {
>>1912:                 if (qlen >= quads.length) {
  1913:                     _quadBuffer = quads = growArrayBy(quads, quads.length);
  1914:                 }
  1915:                 quads[qlen++] = currQuad;",2026
