mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,usefulness_score,short_reason,api_status,checkpoint_status,timestamp,model,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,latency_seconds,rank
MUT_0248,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,isSign,,BooleanTrueReturnValsMutator,return ch == '-' || ch == '+';,"// PIT Mutated: replaced boolean return with true for org/apache/commons/lang3/math/NumberUtils::isSign
return ch == '-' || ch == '+';","    }

    private static boolean isSign(final char ch) {
        return ch == '-' || ch == '+';
    }

    /**
",2,"Trivial mutation, same return value.",success,done,2026-06-27T22:21:24,gpt-4o-mini,2021,404,2425,0.0,7.002,247
MUT_0256,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,return a;,"// PIT Mutated: replaced byte return with 0 for org/apache/commons/lang3/math/NumberUtils::max
return a;","        if (c > a) {
            a = c;
        }
        return a;
    }

    /**
",2,Primitive return change is less impactful.,success,done,2026-06-27T22:21:31,gpt-4o-mini,2038,398,2436,0.0,8.409,248
MUT_0257,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,"return Math.max(Math.max(a, b), c);","// PIT Mutated: replaced double return with 0.0d for org/apache/commons/lang3/math/NumberUtils::max
return Math.max(Math.max(a, b), c);","     * @see IEEE754rUtils#max(double, double, double) for a version of this method that handles NaN differently.
     */
    public static double max(final double a, final double b, final double c) {
        return Math.max(Math.max(a, b), c);
    }

    /**
",2,Primitive return change is less impactful.,success,done,2026-06-27T22:21:31,gpt-4o-mini,2038,398,2436,0.0,8.409,249
MUT_0258,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,"return Math.max(Math.max(a, b), c);","// PIT Mutated: replaced float return with 0.0f for org/apache/commons/lang3/math/NumberUtils::max
return Math.max(Math.max(a, b), c);","     * @see IEEE754rUtils#max(float, float, float) for a version of this method that handles NaN differently.
     */
    public static float max(final float a, final float b, final float c) {
        return Math.max(Math.max(a, b), c);
    }

    /**
",2,Primitive return change is less impactful.,success,done,2026-06-27T22:21:31,gpt-4o-mini,2038,398,2436,0.0,8.409,250
MUT_0266,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (b > a) {,"// PIT Mutated: negated conditional
if (b > a) {","     * @return the largest of the values.
     */
    public static long max(long a, final long b, final long c) {
        if (b > a) {
            a = b;
        }
        if (c > a) {
",2,Negates condition but similar to existing mutants.,success,done,2026-06-27T22:21:40,gpt-4o-mini,1890,412,2302,0.0,8.437,251
MUT_0267,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (c > a) {,"// PIT Mutated: negated conditional
if (c > a) {","        if (b > a) {
            a = b;
        }
        if (c > a) {
            a = c;
        }
        return a;
",2,Negates condition but similar to existing mutants.,success,done,2026-06-27T22:21:40,gpt-4o-mini,1890,412,2302,0.0,8.437,252
MUT_0269,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (b > a) {,"// PIT Mutated: changed conditional boundary
if (b > a) {","     * @return the largest of the values.
     */
    public static short max(short a, final short b, final short c) {
        if (b > a) {
            a = b;
        }
        if (c > a) {
",2,Changes conditional boundary but similar to existing mutants.,success,done,2026-06-27T22:21:40,gpt-4o-mini,1890,412,2302,0.0,8.437,253
MUT_0270,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (c > a) {,"// PIT Mutated: changed conditional boundary
if (c > a) {","        if (b > a) {
            a = b;
        }
        if (c > a) {
            a = c;
        }
        return a;
",2,Changes conditional boundary but similar to existing mutants.,success,done,2026-06-27T22:21:40,gpt-4o-mini,1890,412,2302,0.0,8.437,254
MUT_0271,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (b > a) {,"// PIT Mutated: negated conditional
if (b > a) {","     * @return the largest of the values.
     */
    public static short max(short a, final short b, final short c) {
        if (b > a) {
            a = b;
        }
        if (c > a) {
",2,Negation of a condition that may not affect logic.,success,done,2026-06-27T22:21:48,gpt-4o-mini,2027,425,2452,0.0,14.241,255
MUT_0272,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (c > a) {,"// PIT Mutated: negated conditional
if (c > a) {","        if (b > a) {
            a = b;
        }
        if (c > a) {
            a = c;
        }
        return a;
",2,"Similar to MUT_0271, negation may not reveal weaknesses.",success,done,2026-06-27T22:21:48,gpt-4o-mini,2027,425,2452,0.0,14.241,256
MUT_0276,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,for (int i = 1; i < array.length; i++) {,"// PIT Mutated: negated conditional
for (int i = 1; i < array.length; i++) {","        validateArray(array);
        // Finds and returns max
        byte max = array[0];
        for (int i = 1; i < array.length; i++) {
            if (array[i] > max) {
                max = array[i];
            }
",2,Negation of loop condition is unlikely to reveal weaknesses.,success,done,2026-06-27T22:21:48,gpt-4o-mini,2027,425,2452,0.0,14.241,257
MUT_0277,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (array[i] > max) {,"// PIT Mutated: negated conditional
if (array[i] > max) {","        // Finds and returns max
        byte max = array[0];
        for (int i = 1; i < array.length; i++) {
            if (array[i] > max) {
                max = array[i];
            }
        }
",2,Negation of condition in loop may not affect logic.,success,done,2026-06-27T22:21:48,gpt-4o-mini,2027,425,2452,0.0,14.241,258
MUT_0283,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (Double.isNaN(array[j])) {,"// PIT Mutated: negated conditional
if (Double.isNaN(array[j])) {","        // Finds and returns max
        double max = array[0];
        for (int j = 1; j < array.length; j++) {
            if (Double.isNaN(array[j])) {
                return Double.NaN;
            }
            if (array[j] > max) {
",2,"Negates condition, likely trivial.",success,done,2026-06-27T22:22:02,gpt-4o-mini,2073,409,2482,0.0,8.91,259
MUT_0284,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (array[j] > max) {,"// PIT Mutated: negated conditional
if (array[j] > max) {","            if (Double.isNaN(array[j])) {
                return Double.NaN;
            }
            if (array[j] > max) {
                max = array[j];
            }
        }
",2,"Negates condition, but may be trivial.",success,done,2026-06-27T22:22:02,gpt-4o-mini,2073,409,2482,0.0,8.91,260
MUT_0296,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,for (int j = 1; j < array.length; j++) {,"// PIT Mutated: changed conditional boundary
for (int j = 1; j < array.length; j++) {","        validateArray(array);
        // Finds and returns max
        int max = array[0];
        for (int j = 1; j < array.length; j++) {
            if (array[j] > max) {
                max = array[j];
            }
",2,"Changes loop boundary, but impact may be minimal.",success,done,2026-06-27T22:22:11,gpt-4o-mini,2111,430,2541,0.0,9.917,261
MUT_0297,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,ConditionalsBoundaryMutator,if (array[j] > max) {,"// PIT Mutated: changed conditional boundary
if (array[j] > max) {","        // Finds and returns max
        int max = array[0];
        for (int j = 1; j < array.length; j++) {
            if (array[j] > max) {
                max = array[j];
            }
        }
",2,"Changes condition boundary, but impact may be minimal.",success,done,2026-06-27T22:22:11,gpt-4o-mini,2111,430,2541,0.0,9.917,262
MUT_0298,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,for (int j = 1; j < array.length; j++) {,"// PIT Mutated: negated conditional
for (int j = 1; j < array.length; j++) {","        validateArray(array);
        // Finds and returns max
        int max = array[0];
        for (int j = 1; j < array.length; j++) {
            if (array[j] > max) {
                max = array[j];
            }
",2,Negates condition but does not change logic flow.,success,done,2026-06-27T22:22:11,gpt-4o-mini,2111,430,2541,0.0,9.917,263
MUT_0299,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (array[j] > max) {,"// PIT Mutated: negated conditional
if (array[j] > max) {","        // Finds and returns max
        int max = array[0];
        for (int j = 1; j < array.length; j++) {
            if (array[j] > max) {
                max = array[j];
            }
        }
",2,Negates condition but does not change logic flow.,success,done,2026-06-27T22:22:11,gpt-4o-mini,2111,430,2541,0.0,9.917,264
MUT_0301,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,return max;,"// PIT Mutated: replaced int return with 0 for org/apache/commons/lang3/math/NumberUtils::max
return max;","                max = array[j];
            }
        }
        return max;
    }

    /**
",2,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:22:21,gpt-4o-mini,2069,406,2475,0.0,7.404,265
MUT_0304,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,for (int j = 1; j < array.length; j++) {,"// PIT Mutated: negated conditional
for (int j = 1; j < array.length; j++) {","        validateArray(array);
        // Finds and returns max
        long max = array[0];
        for (int j = 1; j < array.length; j++) {
            if (array[j] > max) {
                max = array[j];
            }
",2,Negation of condition is trivial in this context.,success,done,2026-06-27T22:22:21,gpt-4o-mini,2069,406,2475,0.0,7.404,266
MUT_0305,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,if (array[j] > max) {,"// PIT Mutated: negated conditional
if (array[j] > max) {","        // Finds and returns max
        long max = array[0];
        for (int j = 1; j < array.length; j++) {
            if (array[j] > max) {
                max = array[j];
            }
        }
",2,Negation of condition is trivial in this context.,success,done,2026-06-27T22:22:21,gpt-4o-mini,2069,406,2475,0.0,7.404,267
MUT_0307,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,return max;,"// PIT Mutated: replaced long return with 0 for org/apache/commons/lang3/math/NumberUtils::max
return max;","                max = array[j];
            }
        }
        return max;
    }

    // 3 param max
",2,"Trivial mutation, no change in behavior.",success,done,2026-06-27T22:22:21,gpt-4o-mini,2069,406,2475,0.0,7.404,268
MUT_0310,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,,,NegateConditionalsMutator,for (int i = 1; i < array.length; i++) {,"// PIT Mutated: negated conditional
for (int i = 1; i < array.length; i++) {","        validateArray(array);
        // Finds and returns max
        short max = array[0];
        for (int i = 1; i < array.length; i++) {
            if (array[i] > max) {
                max = array[i];
            }
",2,Negation of condition is trivial in this context.,success,done,2026-06-27T22:22:21,gpt-4o-mini,2069,406,2475,0.0,7.404,269
MUT_0313,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,max,,PrimitiveReturnsMutator,return max;,"// PIT Mutated: replaced short return with 0 for org/apache/commons/lang3/math/NumberUtils::max
return max;","                max = array[i];
            }
        }
        return max;
    }

    /**
",2,Replacing return value with 0 may not reveal issues.,success,done,2026-06-27T22:22:29,gpt-4o-mini,2022,437,2459,0.0,11.614,270
MUT_0318,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,min,,PrimitiveReturnsMutator,return a;,"// PIT Mutated: replaced byte return with 0 for org/apache/commons/lang3/math/NumberUtils::min
return a;","        if (c < a) {
            a = c;
        }
        return a;
    }

    /**
",2,Replacing return value with 0 may not reveal issues.,success,done,2026-06-27T22:22:29,gpt-4o-mini,2022,437,2459,0.0,11.614,271
MUT_0319,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,min,,PrimitiveReturnsMutator,"return Math.min(Math.min(a, b), c);","// PIT Mutated: replaced double return with 0.0d for org/apache/commons/lang3/math/NumberUtils::min
return Math.min(Math.min(a, b), c);","     * @see IEEE754rUtils#min(double, double, double) for a version of this method that handles NaN differently.
     */
    public static double min(final double a, final double b, final double c) {
        return Math.min(Math.min(a, b), c);
    }

    /**
",2,Replacing return value with 0.0d may not reveal issues.,success,done,2026-06-27T22:22:29,gpt-4o-mini,2022,437,2459,0.0,11.614,272
MUT_0320,commons-lang3,3.20.0,org.apache.commons.lang3.math.NumberUtils,min,,PrimitiveReturnsMutator,"return Math.min(Math.min(a, b), c);","// PIT Mutated: replaced float return with 0.0f for org/apache/commons/lang3/math/NumberUtils::min
return Math.min(Math.min(a, b), c);","     * @see IEEE754rUtils#min(float, float, float) for a version of this method that handles NaN differently.
     */
    public static float min(final float a, final float b, final float c) {
        return Math.min(Math.min(a, b), c);
    }

    /**
",2,Replacing return value with 0.0f may not reveal issues.,success,done,2026-06-27T22:22:29,gpt-4o-mini,2022,437,2459,0.0,11.614,273
