mutant_id,project,version,class_name,method_name,line_number,mutation_operator,original_code,mutated_code,surrounding_context,random_seed
JacksonCore_4f_mutant_84,JacksonCore,4f,com.fasterxml.jackson.core.util.TextBuffer,emptyAndGetCurrentSegment,544,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (curr == null) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  541:             clearSegments();
  542:         }
  543:         char[] curr = _currentSegment;
>>544:         if (curr == null) {
  545:             _currentSegment = curr = buf(0);
  546:         }
  547:         return curr;",42
JacksonCore_10f_mutant_120,JacksonCore,10f,com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer,_findSecondary,678,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,for (int end = offset + bucketSize; offset < end; offset += 4) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  675:         final int[] hashArea = _hashArea;
  676: 
  677:         final int bucketSize = (1 << _tertiaryShift);
>>678:         for (int end = offset + bucketSize; offset < end; offset += 4) {
  679:             int len = hashArea[offset+3];
  680:             if ((q1 == hashArea[offset]) && (q2 == hashArea[offset+1]) && (q3 == hashArea[offset+2]) && (3 == len)) {
  681:                 return _names[offset >> 2];",42
JacksonCore_9f_mutant_2600,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,getBinaryValue,380,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_currToken != JsonToken.VALUE_STRING &&,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  377:     @Override
  378:     public byte[] getBinaryValue(Base64Variant b64variant) throws IOException
  379:     {
>>380:         if (_currToken != JsonToken.VALUE_STRING &&
  381:                 (_currToken != JsonToken.VALUE_EMBEDDED_OBJECT || _binaryValue == null)) {
  382:             _reportError(""Current token (""+_currToken+"") not VALUE_STRING or VALUE_EMBEDDED_OBJECT, can not access as binary"");
  383:         }",42
JacksonCore_9f_mutant_604,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_parseName,1655,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"if ((_inputPtr + 13) > _inputEnd) { // Need up to 12 chars, plus one trailing (quote)",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1652:             return _handleOddName(i);
  1653:         }
  1654:         // First: can we optimize out bounds checks?
>>1655:         if ((_inputPtr + 13) > _inputEnd) { // Need up to 12 chars, plus one trailing (quote)
  1656:             return slowParseName();
  1657:         }
  1658: ",42
JacksonCore_3f_mutant_936,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_skipUtf8_4,3018,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"_reportInvalidOther(d & 0xFF, _inputPtr);",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  3015:         }
  3016:         int d = (int) _inputBuffer[_inputPtr++];
  3017:         if ((d & 0xC0) != 0x080) {
>>3018:             _reportInvalidOther(d & 0xFF, _inputPtr);
  3019:         }
  3020:         if (_inputPtr >= _inputEnd) {
  3021:             loadMoreGuaranteed();",42
JacksonCore_3f_mutant_786,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_reportInvalidInitial,3111,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"_reportError(""Invalid UTF-8 start byte 0x""+Integer.toHexString(mask));",PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  3108:     protected void _reportInvalidInitial(int mask)
  3109:         throws JsonParseException
  3110:     {
>>3111:         _reportError(""Invalid UTF-8 start byte 0x""+Integer.toHexString(mask));
  3112:     }
  3113: 
  3114:     protected void _reportInvalidOther(int mask)",42
JacksonCore_2f_mutant_224,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeUtf8_4,2991,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return ((c << 6) | (d & 0x3F)) - 0x10000;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  2988:         /* note: won't change it to negative here, since caller
  2989:          * already knows it'll need a surrogate
  2990:          */
>>2991:         return ((c << 6) | (d & 0x3F)) - 0x10000;
  2992:     }
  2993: 
  2994:     private void _skipUtf8_2(int c) throws IOException",42
JacksonCore_8f_mutant_7,JacksonCore,8f,com.fasterxml.jackson.core.util.TextBuffer,append,421,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,expand(1);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  418:         // Room in current segment?
  419:         char[] curr = _currentSegment;
  420:         if (_currentSize >= curr.length) {
>>421:             expand(1);
  422:             curr = _currentSegment;
  423:         }
  424:         curr[_currentSize++] = c;",42
JacksonCore_2f_mutant_1634,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_handleOddName,1324,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,int start = _inputPtr-1; // -1 to bring back first char,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1321:                 int ch = _inputBuffer[ptr];
  1322:                 if (ch < maxCode) {
  1323:                     if (codes[ch] != 0) {
>>1324:                         int start = _inputPtr-1; // -1 to bring back first char
  1325:                         _inputPtr = ptr;
  1326:                         return _symbols.findSymbol(_inputBuffer, start, ptr - start, hash);
  1327:                     }",42
JacksonCore_4f_mutant_106,JacksonCore,4f,com.fasterxml.jackson.core.util.TextBuffer,expandCurrentSegment,604,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (curr.length >= minSize) return curr;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  601:      */
  602:     public char[] expandCurrentSegment(int minSize) {
  603:         char[] curr = _currentSegment;
>>604:         if (curr.length >= minSize) return curr;
  605:         _currentSegment = curr = Arrays.copyOf(curr, minSize);
  606:         return curr;
  607:     }",42
JacksonCore_6f_mutant_5,JacksonCore,6f,com.fasterxml.jackson.core.JsonPointer,_parseIndex,197,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (c > '9') {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  194:         if (c <= '0') {
  195:             return (len == 1 && c == '0') ? 0 : -1;
  196:         }
>>197:         if (c > '9') {
  198:             return -1;
  199:         }
  200:         for (int i = 1; i < len; ++i) {",42
JacksonCore_2f_mutant_87,JacksonCore,2f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_decodeCharForError,2888,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,c = (c << 6) | (d & 0x3F);,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  2885:                 if ((d & 0xC0) != 0x080) {
  2886:                     _reportInvalidOther(d & 0xFF);
  2887:                 }
>>2888:                 c = (c << 6) | (d & 0x3F);
  2889:                 if (needed > 2) { // 4 bytes? (need surrogates)
  2890:                     d = nextByte();
  2891:                     if ((d & 0xC0) != 0x080) {",42
JacksonCore_3f_mutant_996,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_verifyNoLeadingZeroes,1327,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (ch < INT_0 || ch > INT_9) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1324:         }
  1325:         int ch = _inputBuffer[_inputPtr] & 0xFF;
  1326:         // if not followed by a number (probably '.'); return zero as is, to be included
>>1327:         if (ch < INT_0 || ch > INT_9) {
  1328:             return INT_0;
  1329:         }
  1330:         // [JACKSON-358]: we may want to allow them, after all...",42
JacksonCore_2f_mutant_1758,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_parseName2,1264,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,hash = (hash * CharsToNameCanonicalizer.HASH_MULT) + i;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1261:                     }
  1262:                 }
  1263:             }
>>1264:             hash = (hash * CharsToNameCanonicalizer.HASH_MULT) + i;
  1265:             // Ok, let's add char to output:
  1266:             outBuf[outPtr++] = c;
  1267: ",42
Codec_3f_mutant_152,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,getMaxCodeLen,254,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,return this.maxCodeLen;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,"  251:      * @return int
  252:      */
  253:     public int getMaxCodeLen() {
>>254:         return this.maxCodeLen;
  255:     }
  256: 
  257:     /**",42
JacksonCore_4f_mutant_21,JacksonCore,4f,com.fasterxml.jackson.core.util.TextBuffer,append,498,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,len -= amount;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  495:             str.getChars(offset, offset+amount, _currentSegment, 0);
  496:             _currentSize += amount;
  497:             offset += amount;
>>498:             len -= amount;
  499:         } while (len > 0);
  500:     }
  501: ",42
JacksonCore_4f_mutant_87,JacksonCore,4f,com.fasterxml.jackson.core.util.TextBuffer,ensureNotShared,406,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (_inputStart >= 0) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  403:      * buffer; if it is, it will copy such contents to private buffer.
  404:      */
  405:     public void ensureNotShared() {
>>406:         if (_inputStart >= 0) {
  407:             unshare(16);
  408:         }
  409:     }",42
JacksonCore_3f_mutant_1353,JacksonCore,3f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,parseEscapedName,1740,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,currQuad = (currQuad << 8) | ch;,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.MathMutator,"  1737:             // Ok, we have one more byte to add at any rate:
  1738:             if (currQuadBytes < 4) {
  1739:                 ++currQuadBytes;
>>1740:                 currQuad = (currQuad << 8) | ch;
  1741:             } else {
  1742:                 if (qlen >= quads.length) {
  1743:                     _quadBuffer = quads = growArrayBy(quads, quads.length);",42
JacksonCore_9f_mutant_2580,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_verifyNLZ2,1176,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (ch < '0' || ch > '9') { // followed by non-number; retain one zero,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1173:         if (ch == INT_0) {
  1174:             while (_inputPtr < _inputEnd || loadMore()) {
  1175:                 ch = _inputBuffer[_inputPtr];
>>1176:                 if (ch < '0' || ch > '9') { // followed by non-number; retain one zero
  1177:                     return '0';
  1178:                 }
  1179:                 ++_inputPtr; // skip previous zero",42
JacksonCore_5f_mutant_66,JacksonCore,5f,com.fasterxml.jackson.core.JsonPointer,matchProperty,142,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (_nextSegment == null || !_matchingPropertyName.equals(name)) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  139:     public boolean mayMatchElement() { return _matchingElementIndex >= 0; }
  140: 
  141:     public JsonPointer matchProperty(String name) {
>>142:         if (_nextSegment == null || !_matchingPropertyName.equals(name)) {
  143:             return null;
  144:         }
  145:         return _nextSegment;",42
Codec_3f_mutant_191,Codec,3f,org.apache.commons.codec.language.DoubleMetaphone,handleC,306,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,result.append('K');,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,"  303:             //-- double ""cc"" but not ""McClelland"" --//
  304:             return handleCC(value, result, index);
  305:         } else if (contains(value, index, 2, ""CK"", ""CG"", ""CQ"")) {
>>306:             result.append('K');
  307:             index += 2;
  308:         } else if (contains(value, index, 2, ""CI"", ""CE"", ""CY"")) {
  309:             //-- Italian vs. English --//",42
JacksonCore_9f_mutant_453,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_matchToken2,2767,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (((_inputPtr >= _inputEnd) && !loadMore()),PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  2764:     {
  2765:         final int len = matchStr.length();
  2766:         do {
>>2767:             if (((_inputPtr >= _inputEnd) && !loadMore())
  2768:                 ||  (_inputBuffer[_inputPtr] != matchStr.charAt(i))) {
  2769:                 _reportInvalidToken(matchStr.substring(0, i));
  2770:             }",42
JacksonCore_9f_mutant_2446,JacksonCore,9f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipComma,1805,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (i > INT_SPACE) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  1802:         }
  1803:         while (_inputPtr < _inputEnd) {
  1804:             i = (int) _inputBuffer[_inputPtr++];
>>1805:             if (i > INT_SPACE) {
  1806:                 if (i == INT_SLASH || i == INT_HASH) {
  1807:                     --_inputPtr;
  1808:                     return _skipAfterComma2();",42
JacksonCore_9f_mutant_737,JacksonCore,9f,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,_readBinary,549,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,if (outputPtr > outputEnd) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,"  546:             }
  547: 
  548:             // enough room? If not, flush
>>549:             if (outputPtr > outputEnd) {
  550:                 outputCount += outputPtr;
  551:                 out.write(buffer, 0, outputPtr);
  552:                 outputPtr = 0;",42
JacksonCore_2f_mutant_2061,JacksonCore,2f,com.fasterxml.jackson.core.json.ReaderBasedJsonParser,_skipWS,1661,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,if (i >= 64) {,PIT_MUTATION: org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,"  1658:         final int[] codes = _icWS;
  1659:         while (_inputPtr < _inputEnd || loadMore()) {
  1660:             int i = (int) _inputBuffer[_inputPtr++];
>>1661:             if (i >= 64) {
  1662:                 return i;
  1663:             }
  1664:             switch (codes[i]) {",42
